ticker symbol,date,stockShares,stockPrice,revenue,cogs,quantity,temperature,statement
AAPL,2020-02-07,866.8832934426872,1240.8069729311917,323.5007285873867,301.0267449908385,20.585694878888116,-18.17396104379583,Lorem mauris blandit taciti ut et vel placerat dictum nibh cura
aapl,2020-02-06,866.8832934426872,1098.5133518065961,301.2964498337388,316.7501877166202,25.06339461931371,-18.320080817986046,"Fringilla mollis dui eu sapien scelerisque, posuere. Ips"
aapl,2020-02-24,866.8832934426872,1144.5582518794804,282.1253358106666,284.64983887534464,18.081576352856114,19.418973667579998,Nibh eros sed arcu in accumsan. Sed diam et ac suspendisse
AAPL,2020-04-01,866.8832934426872,967.1092312556539,243.11132617144594,290.36617407610345,20.0168082475418,-20.312200153003815,"Non non nulla. Felis odio, per donec. Pellentesqu"
aapl,2020-08-10,866.8832934426872,1209.3334227765754,322.4412248413864,307.86719465280646,25.393433975951197,18.05132295309878,Elementum varius non convallis ligula in ridiculus tempor sed
AAPL,2020-11-03,866.8832934426872,914.561598743324,260.24248604781576,328.6531742634661,28.953530338063636,-19.696686251109384,Integer mi et iaculis nisi suscipit nulla bibe
AAPL,2020-02-12,866.8832934426872,1203.7514729668262,301.33434152829005,289.02143309509245,19.261808603032677,18.05800318634252,"Sed ante donec, amet nisl eros donec, odio montes dis. Non hi"
AAPL,2020-03-16,866.8832934426872,978.0670381910328,300.93926286793015,355.3600425280171,38.558261236285446,18.538947287380335,"Porta mauris, turpis, sociosqu facilisis urna qui"
AAPL,2020-02-21,866.8832934426872,945.8548899175208,255.96028736008867,312.50501323655766,27.13694821517746,19.890679055089564,Tempor consectetur eu. Sapien ut accumsan curabi
AAPL,2020-06-19,866.8832934426872,1201.1784764576282,338.2862905850019,325.1539232878978,27.490661590609566,-17.37410141337611,"Pulvinar quis neque natoque, leo in sed, massa. Auctor eu a l"
aapl,2020-01-27,866.8832934426872,996.2223523382913,325.8294275589422,377.7621016320744,51.889981098891106,-18.338467469678978,Ut a sed tempor suspendisse tortor vestibulum mass
AAPL,2020-01-03,866.8832934426872,1156.7603902905162,322.378061050698,321.829694502098,27.516658341193818,-18.286992410207336,"Penatibus varius netus habitasse non. Elementum, suscipit m"
aapl,2020-02-05,866.8832934426872,1087.3327015998404,306.1188042979069,325.0893589962978,27.86501115894244,-18.27192855302969,"Sed urna, nulla nunc vitae. Et, maecenas iaculis. Sed m"
aapl,2020-06-03,866.8832934426872,821.307382641451,241.27817842701356,339.3805238319404,34.511107615886296,19.735172827076205,"Nunc in, in egestas et dui. Consequat tor"
AAPL,2020-11-19,866.8832934426872,1041.2840528586112,305.36427087446714,338.7236464582493,30.325895187168626,-18.207392178600657,Curabitur vestibulum consequat neque nulla commodo la
aapl,2020-04-15,866.8832934426872,1075.5425719871048,258.26694789243624,277.30230339044334,17.597884340877147,-20.029258968868152,Ultricies nulla risus ut ante scelerisque ante. Quis q
AAPL,2020-01-24,866.8832934426872,1191.4763779483021,340.18015633804134,329.6715925706199,28.575745702339752,-17.65219669817941,Torquent at non hac eros. Amet at in rutrum posuere quisque 
aapl,2020-01-01,866.8832934426872,1050.5347050995513,284.62876946172526,312.92388279847006,25.434232393931335,-18.861124854918174,Vel sit sed turpis platea pulvinar ac libero proin he
aapl,2020-05-18,866.8832934426872,1049.0286240439586,318.60197971736983,350.7395722872034,37.8045244370991,17.982455575458378,"Vitae mi commodo lorem amet in ligula, leo vel alique"
aapl,2020-04-03,866.8832934426872,938.97810226752,285.1700407537024,350.8062171169699,33.85145965045873,-18.983956321929355,Sed tellus nulla dictum id egestas a sem. Penat
aapl,2020-07-08,866.8832934426872,1153.0398474979665,293.9247311650277,294.30437791579953,19.20546208425573,-18.892763169475167,"Dis aliquam et, maximus tellus. Quam magnis scelerisque co"
AAPL,2020-01-02,866.8832934426872,1327.321135267488,351.2159177191307,305.4930279351062,22.363346500386633,-17.22652422753371,Class non. Egestas pretium euismod aliquam sed efficitur congue. Lu
AAPL,2020-02-10,866.8832934426872,1280.2654296311932,345.5205146632542,311.6032964543447,22.19439289003806,-17.609761604226396,Vehicula at ex mollis id curae. Ligula et felis mauris dolor ac i
AAPL,2020-03-18,866.8832934426872,1478.3852148797332,359.62998291658306,280.8092453734408,17.396159933035445,-16.86968187264111,Sapien diam libero varius mi sit volutpat ad torquent ac sed ex. Habitant v
aapl,2020-07-09,866.8832934426872,1137.5667000105216,293.2790370737409,297.69842482380795,21.438969077999324,-18.851257361485107,"Pellentesque blandit cursus, a eleifend nec molestie et ni"
aapl,2020-04-14,866.8832934426872,961.6611180609657,254.6206221535739,305.82019798356663,23.34705261122803,-19.922700388441708,"At nibh cursus eget in tempus, scelerisque habita"
AAPL,2020-08-11,866.8832934426872,1262.3064204817972,372.1134803885344,340.3452140640285,33.83605887349799,16.89226832140103,"Habitant varius dictumst placerat, himenaeos amet. Est primis ac"
aapl,2020-07-10,866.8832934426872,1271.3286933327306,315.9074238076956,286.92677662268784,20.024225223529292,-18.77151766949135,Netus id donec vel in libero eu metus at vestibulum sed? Ipsum p
aapl,2020-02-25,866.8832934426872,1118.8772930361015,338.983503196993,349.8493189274705,34.18223317225344,-17.573050861121317,Porta faucibus turpis semper sit pellentesque faucibus eg
AAPL,2020-04-02,866.8832934426872,1124.5284036294222,323.3338984409111,332.02740741905376,31.965966304325526,-18.114244616053764,"Laoreet tortor ligula conubia vehicula, penatibus porttit"
AAPL,2020-07-07,866.8832934426872,892.1112940627194,277.72697772021445,359.6232257979356,38.47715635072872,18.685427352559003,"Mollis, leo, facilisi duis lorem nec mauris e"
AAPL,2020-11-20,866.8832934426872,1126.6134216907033,328.7418111841789,337.01726780058755,34.52525510419934,18.25195091761009,Bibendum lorem ipsum ante potenti torquent inceptos. Ante
aapl,2020-02-13,866.8832934426872,1267.960484495002,329.0889594611688,299.6449845527396,24.260935904579867,-17.759545502011438,"Sem imperdiet, potenti, sociosqu neque litora tempus convallis i"
AAPL,2020-03-17,866.8832934426872,1359.203378831803,359.4054352638973,305.2980438178616,24.794025077870884,16.991305883149327,"Ligula orci maximus nibh euismod integer, eu, lectus leo non. Bibendu"
AAPL,2020-07-14,866.8832934426872,1087.4356857774947,289.989873564286,307.91523764399074,24.912333292881012,19.29945645097328,"Ante, ex ornare. Non elementum dui litora nibh velit, v"
aapl,2020-11-04,866.8832934426872,961.7600531069373,227.96377479511864,273.773670138638,17.623282853729474,20.29852619648469,Pulvinar est massa mauris convallis. Vestibulum i
aapl,2020-01-28,866.8832934426872,1062.6765808491843,260.1278256205906,282.708245974177,17.279191115274454,-19.34855138500797,Tempus amet et tincidunt libero torquent nulla sagitti
AAPL,2020-05-26,866.8832934426872,1123.0246838277335,292.53556225626386,300.7856643593341,21.36671325950878,18.73471584910135,Sed pellentesque maximus hendrerit netus sed luctus ac da
AAPL,2020-05-20,866.8832934426872,983.5114648983055,293.1960790439775,344.3392567689223,34.409837517647155,18.86991780016717,"Justo condimentum efficitur, cras nec morbi, mi te"
AAPL,2020-06-22,866.8832934426872,1192.4252465179768,323.2975513424051,313.01282409027675,24.039650446759257,-17.824867197255696,Viverra et semper arcu primis nibh faucibus non tincidunt. V
AAPL,2020-07-23,866.8832934426872,1145.4315739973101,284.354702969866,286.6692195087062,20.156137688959568,19.190998276115902,Varius auctor sed aenean quis et. Tempor tempus nam sit bl
AAPL,2020-01-06,866.8832934426872,855.9366501043029,252.27533447305873,340.4712178978259,33.027759180638775,-19.705643844305225,Scelerisque cubilia sed aptent faucibus non
AAPL,2020-05-04,866.8832934426872,980.8564829932658,280.2140680587298,329.94459774476474,26.224059743278442,-19.389420228317682,"Finibus, ac nunc primis eu eu justo. Ut fringilla "
AAPL,2020-06-04,866.8832934426872,1695.2201279863448,408.95783450024464,278.4331095335538,17.96150866530297,15.145750350705656,"Nunc aliquam ullamcorper a suscipit gravida a fermentum blandit. Viverra sapien, ac na"
AAPL,2020-07-13,866.8832934426872,1240.685641239541,320.5332262668935,298.3172449064848,22.710683929283952,-18.32939900058232,"Urna cum diam sagittis, ut condimentum dictum, nunc ultricies. "
AAPL,2020-04-16,866.8832934426872,1065.9300767848058,285.8676865007404,309.72925520239005,22.221596143258278,-18.831405777019942,"Mauris, ligula aenean in faucibus vestibulum pellentes"
AAPL,2020-08-13,866.8832934426872,1029.2674934326399,292.8010213484896,328.5428613120341,29.041993206825275,18.82408490088004,Senectus et massa sollicitudin ut nisl justo sed dis
aapl,2020-01-21,866.8832934426872,993.7468147593592,292.8910075729173,340.3902356872131,32.6815651403197,-19.218331785979494,"Neque eget montes, sed cum senectus sed malesuada "
AAPL,2020-05-19,866.8832934426872,1253.7001454872898,326.4118528302829,300.5932644243824,22.20026706764025,-17.641856351575385,"Venenatis cubilia, faucibus conubia lobortis, et suspendisse sap"
aapl,2020-04-06,866.8832934426872,981.8758951937031,277.91569945515204,326.87638535103883,29.804793972517402,-19.39223534586451,Cum non justo lacus eleifend donec arcu non nullam
AAPL,2020-07-28,866.8832934426872,1371.8999229355204,381.0502199659836,320.7332931738613,28.091783562684164,16.699888583639197,"Eleifend et tristique elementum, a sed eget nec pharetra aliquam sed v"
AAPL,2020-11-24,866.8832934426872,1060.7920496511297,284.8129586360152,310.00748648173777,23.004272745763025,19.487734582677465,Mollis in sed elementum non et porta lacus quis sapien
AAPL,2020-02-11,866.8832934426872,947.196760896479,273.5087468543328,333.4341963631886,34.5259102806965,-19.558265686874005,"Nisl curae semper elementum, sed purus augue id "
AAPL,2020-03-19,866.8832934426872,999.6402107868478,271.2359127775831,313.3278527252989,24.31996346459329,-19.35781598448925,Tristique non leo. Lacus vestibulum eget nascetur u
AAPL,2020-09-30,866.8832934426872,1189.62357430331,347.6534750894645,337.4668017994815,33.37776640613348,17.244358839850154,Consequat libero fermentum venenatis a sed. Ullamcorper duis
AAPL,2020-11-06,866.8832934426872,1201.2001920114956,298.9310082895248,287.37534264272387,18.882665363125945,18.293625599747134,"Etiam sem justo tortor sed ut, mauris neque. Quam amet pulvin"
AAPL,2020-08-12,866.8832934426872,1239.2837851115112,322.1068060148021,300.0832723954269,24.690358002293188,-18.315573131541193,Mi sociis turpis nibh finibus eu amet eget nibh. Interdum non a
AAPL,2020-01-20,866.8832934426872,1110.9666394292017,279.4111224101243,290.42281756627455,19.250277936686874,19.3967430241757,"Sed hendrerit, scelerisque ut ante dolor. Donec, vel, fe"
aapl,2020-02-26,866.8832934426872,1201.8152692595822,317.55975069362376,305.07536013436714,22.418635754928015,-18.505068594127376,"Enim elementum, dictumst sed nulla ligula litora maecenas mau"
AAPL,2020-06-24,866.8832934426872,1265.6682460674829,308.97203529384313,281.8900405921283,17.597603868536456,18.78272175373015,Porta sociis faucibus sem tincidunt hendrerit auctor habitant ma
aapl,2020-07-27,866.8832934426872,948.9785292632846,277.754251731427,338.0459253504637,33.27419561964543,19.8123679983462,Et vel ultrices ipsum. Ligula in vulputate eros 
AAPL,2020-11-23,866.8832934426872,913.7888096608207,279.3090538063405,353.01312363934176,38.06006073733493,-19.13729237011225,Volutpat tortor vehicula diam maximus nec sed 
AAPL,2020-02-14,866.8832934426872,1267.8908741751516,329.8580433999367,300.4097343510089,23.56701012408317,17.313354018354204,"Tellus et integer, risus elit sem ipsum. Dictumst vulputate inte"
aapl,2020-06-08,866.8832934426872,814.3731815377382,255.61006098757244,362.5447036487529,42.98333496093334,-19.810643782357428,Egestas etiam interdum per eget non aliqu
aapl,2020-07-15,866.8832934426872,928.6063812501178,285.73729789709296,355.44612196390227,39.493109980520806,19.274281439462566,Elit ligula in congue nisi ut fringilla netus i
aapl,2020-11-05,866.8832934426872,884.397824810606,263.1505596806211,343.6119627039285,32.958081890731385,-19.766974694901922,Enim dolor faucibus dictum nec non posuere pe
aapl,2020-01-29,866.8832934426872,1271.6958052790526,357.3357319517497,324.4079190943126,27.37141342194567,17.71851746601505,"Est a lobortis, fusce arcu facilisi nisl. Efficitur donec natoqu"
aapl,2020-05-27,866.8832934426872,934.7039273437846,304.6927602005311,376.4954606304215,46.81533745953711,18.71364011941568,"Neque nam varius nulla interdum dignissim, eges"
AAPL,2020-05-21,866.8832934426872,1143.4493117657469,340.81362310427954,344.2058657441249,36.2936291443979,-17.89045891208363,"Maximus, per mauris enim fermentum duis imperdiet conubia "
aapl,2020-06-23,866.8832934426872,1427.6004046809082,353.9851330617917,286.2504255331311,19.01753927127618,-17.219665007132306,Integer ac morbi id amet mauris imperdiet. Tempor placerat egestas scele
aapl,2020-07-24,866.8832934426872,944.9542199711427,265.62555879122664,324.68647106583643,29.25039840583197,19.74746715412029,"Tortor, eu. Diam potenti penatibus. Vivamus blan"
aapl,2020-01-07,866.8832934426872,1088.9320649767578,328.3100544046227,348.0884900244285,39.11268527627868,18.081503049822526,Mollis mi nec praesent. Velit neque ante ex non non nun
aapl,2020-05-05,866.8832934426872,1149.387222769096,286.4605849278177,287.80935896689493,17.95266388803083,-18.95999268139441,"Ultrices sodales, sagittis eget imperdiet netus in orci ta"
aapl,2020-06-05,866.8832934426872,1092.508116462714,291.37045913144146,307.9461019764152,25.116833035101678,-18.399195702197755,"Quisque et ut risus augue pellentesque. Lectus, placera"
AAPL,2020-10-02,866.8832934426872,1042.7794977196845,281.6477375116738,311.91946813256396,26.72318756979867,-18.869085348176366,"Mollis pharetra nullam, lobortis at magna, lacinia ve"
aapl,2020-04-17,866.8832934426872,980.4219710721176,293.11761934784596,345.2833747213022,33.95180676944752,-19.139400533255387,Sodales libero turpis sed conubia pharetra elit. F
aapl,2020-08-14,866.8832934426872,1469.9430630207448,347.324659886585,272.7685404856409,17.177255316653298,17.095530759155057,"Maecenas, non ligula at euismod! Lobortis sed dolor sit, per placerat. Ut s"
AAPL,2020-12-11,866.8832934426872,1070.8201037545905,337.2026766384897,363.67074449878686,42.869947610453615,-17.432320387458457,Enim felis lacus porttitor aliquet pellentesque torque
aapl,2020-12-07,866.8832934426872,1492.9467866245998,339.82283307751845,262.78511879884365,15.403262650748559,-17.485359760967047,Phasellus nascetur finibus magna non nostra pellentesque fermentum. Ut amet 
AAPL,2020-04-07,866.8832934426872,838.8621867602048,260.19966365178004,358.2370211560775,41.47240960738891,-19.69104368033501,"Ac molestie sagittis potenti nunc, nisl ne"
aapl,2020-07-29,866.8832934426872,1062.3252481852962,278.6477535947817,302.95931664128943,22.831621741005623,19.645866966580463,Varius ultrices molestie elementum sit. Lobortis erat 
aapl,2020-11-25,866.8832934426872,1281.000980785145,325.24754970464323,293.16865802373513,21.44942226779082,-18.267518908334623,Pulvinar penatibus ad amet dapibus porttitor ante aptent felis. V
AAPL,2020-02-18,866.8832934426872,1065.7973692120784,277.42956384730053,300.64144445847774,23.3622960851218,-19.307885295658,"Turpis donec cum sagittis, neque varius iaculis. Amet "
aapl,2020-03-20,866.8832934426872,1033.1076145588133,298.6843161522446,333.86309937853554,31.513953300000185,-18.94728860931865,Eget ut vitae et ac aptent finibus cras nec. Quis ac
aapl,2020-10-01,866.8832934426872,1236.7023488074865,297.10202295425637,277.4303649054427,16.631130779123943,-19.191770305101898,"Sed molestie in nunc in, mi a. Vel in id magna at semper, eget "
AAPL,2020-11-09,866.8832934426872,1035.0535598524875,322.7340482687348,360.1367681394313,39.456361345883884,17.87280961837331,At dictum. Dolor a nibh non etiam augue mauris mi no
aapl,2020-01-31,866.8832934426872,1040.0053299907518,258.49523290611086,287.03630943248436,19.218306550959117,-19.02377592902671,Laoreet fusce fermentum rutrum aliquet et libero. Ali
AAPL,2020-03-04,866.8832934426872,1035.537004059545,279.8465221894001,312.0713066782325,25.04495228263767,-19.308409717303384,"Maecenas, iaculis pretium nunc at phasellus purus pe"
aapl,2020-02-27,866.8832934426872,1017.7583704080591,324.63141827441814,368.39112692597655,44.707802022770494,-17.801008518908077,Litora mattis scelerisque vestibulum justo ornare m
aapl,2020-06-25,866.8832934426872,1068.443961806532,294.52102141454986,318.3352611197133,25.14287424836469,-19.203952997293253,"Viverra dis erat ridiculus eget efficitur, aenean. Sem"
aapl,2020-10-22,866.8832934426872,1189.4007150243351,305.13524759711134,296.2715907322628,20.977042942314956,-18.67981250552875,Pellentesque ligula phasellus molestie dictumst quisque ulla
AAPL,2020-10-16,866.8832934426872,1478.9057933286902,357.93948046412277,279.4073657558368,17.332635412725228,-16.670786057965213,Aenean in ac quis odio mollis nulla fermentum. Volutpat urna blandit primis
aapl,2020-02-17,866.8832934426872,997.2329115295873,297.0077568250556,343.99833690906485,36.450609988980204,18.2636367215876,"Habitant arcu amet, sit, urna est ex. Sit bibendum"
aapl,2020-06-09,866.8832934426872,984.9963195555403,302.6644166952459,354.83130504783827,36.57077449663135,18.63635301947846,Ipsum malesuada aliquam faucibus eu curae nullam. 
AAPL,2020-07-16,866.8832934426872,1105.246825729508,299.98078873960725,313.37325349686114,23.216928620996335,18.906370872425192,"In varius a proin condimentum suspendisse, fringilla. In"
aapl,2020-04-21,866.8832934426872,957.1427983032622,295.5611596017872,356.6402123125275,38.68927420703517,-18.60678749515656,"Nunc quam suspendisse tempor ut. Sit, accumsan s"
aapl,2020-01-30,866.8832934426872,1246.744701687757,308.0754442022609,285.31866093159834,18.323890285176155,18.66951718419482,"Eu eros blandit sociosqu vestibulum elit, molestie sapien iacul"
aapl,2020-05-28,866.8832934426872,1295.6728927492059,328.9105587526794,293.08183454087873,20.048384110558644,-18.25512416896045,"In gravida et neque varius ipsum. Bibendum purus convallis ligula,"
aapl,2020-05-22,866.8832934426872,1227.3747543200639,302.9304650038419,284.9671190182171,17.879666608455672,-18.533341001151747,"Ligula quis vulputate. Mus quisque, risus. Leo, lobortis dolor"
AAPL,2020-09-14,866.8832934426872,1001.1186777114374,296.4329618986531,342.0271921515818,33.23116434196958,18.576958608666683,"Etiam faucibus, lorem erat, quis semper pharetra ul"
aapl,2020-01-14,866.8832934426872,989.7667024267415,295.79011979980095,345.0954164559305,32.2797719786935,18.612980161715424,"Non turpis metus et fames urna, magna porttitor, l"
aapl,2020-01-08,866.8832934426872,894.3259009333102,261.8727627185509,338.2902784035618,34.32268830005258,19.633115951519436,Mauris nec nisl feugiat rhoncus lobortis fame
aapl,2020-05-06,866.8832934426872,1467.2391716134507,340.8696656697168,268.16735070816486,15.766642661225234,17.105963820968267,"Lectus rutrum aliquam sed, sed a nunc tortor blandit senectus, turpis magn"
AAPL,2020-04-30,866.8832934426872,1170.6022481134057,345.6140544217213,340.89295750551594,30.171504072461566,17.665859214641486,"Amet ullamcorper lorem aliquam placerat adipiscing sem, imp"
AAPL,2020-10-05,866.8832934426872,1019.7252069631378,293.1164152497973,331.92115521715283,29.33322843480486,-18.56656229651728,"Gravida in non, purus proin sed nec duis. Proin mole"
AAPL,2020-04-20,866.8832934426872,1335.9539577167563,337.0788409610656,291.28848947956556,20.13420451152034,17.279819537008233,"Adipiscing, magnis donec pulvinar inceptos fusce nulla ad nibh risus"
aapl,2020-08-17,866.8832934426872,1064.4789802049906,286.2855659180313,310.57716135583496,24.979472417538453,-18.744574750697947,"Sed ultrices pharetra molestie, vitae sociis. Molestie"
aapl,2020-12-14,866.8832934426872,1103.4175910792912,297.81206082037784,311.67097879389115,25.081631124702398,-18.934417197807374,"Ac, ullamcorper, neque ipsum varius elit eros varius nun"
AAPL,2020-12-08,866.8832934426872,1200.4447654984037,310.46934999649613,298.64311674743703,21.690984954385506,-18.740983111111408,Non lacus tincidunt sed ridiculus praesent turpis orci nunc. 
aapl,2020-04-08,866.8832934426872,1020.2668156048524,284.3495121002473,321.8545610836467,28.57014788859056,19.557213653387482,"Magna, aenean platea primis ipsum lectus nibh turpis"
aapl,2020-07-30,866.8832934426872,1180.6267944723543,313.45800639139816,306.54424816749207,21.18903675220298,18.137193167580726,"Scelerisque ipsum, egestas porttitor sociis, erat nec nec al"
AAPL,2020-11-26,866.8832934426872,916.6783493692925,261.2332429620749,329.15488476473,30.28358802099278,-19.574792090704392,"Hac donec enim phasellus? Nibh, vitae libero j"
aapl,2020-02-19,866.8832934426872,1260.7651927510306,331.6605340652785,303.70776174400766,23.355796654898615,-17.61345868558229,"Phasellus phasellus torquent duis in, faucibus odio odio. Sapien"
aapl,2020-03-23,866.8832934426872,1253.3055976399773,330.49549568891285,304.5191410365673,22.024297567773292,18.413074900028978,"Neque placerat sed consectetur. Pharetra etiam efficitur, netus"
aapl,2020-07-20,866.8832934426872,1041.1674308163824,328.3110610738201,364.1149149573268,46.261945000374936,17.990107197787406,Interdum dolor sed semper rhoncus libero condimentum 
AAPL,2020-11-10,866.8832934426872,935.6901363075041,269.35194973675766,332.47064212459094,31.153580953942004,-19.250719317647615,"Nulla natoque erat ac viverra sed, tempor praes"
aapl,2020-02-03,866.8832934426872,1050.153017053783,291.14661752766546,320.21687067854384,27.253342470296168,18.947993671418544,Fringilla senectus rhoncus vehicula ultrices habitass
aapl,2020-03-05,866.8832934426872,1087.3945965448427,327.3236048936899,347.58283515166073,35.33738608908289,17.848539848895026,"Sit cum lacus, lectus aliquam in mus sociis porttitor i"
AAPL,2020-02-28,866.8832934426872,1122.4640787661447,289.8212648810767,298.1039288544296,21.185472136884982,-18.838525284295972,"Dictumst tempus cursus in luctus, nisl massa blandit. Qui"
AAPL,2020-06-26,866.8832934426872,1178.2519254933927,350.8328503882113,343.8032547773112,32.190320020486844,-17.095757439609834,Non malesuada tempus maecenas aenean placerat. Sed amet ferm
AAPL,2020-10-23,866.8832934426872,1114.8458751780818,318.9837525500851,330.39560374120106,31.36635875560638,-18.065169125748557,Sed litora integer tempus sed diam felis platea aliquam 
aapl,2020-10-19,866.8832934426872,1353.432550476469,342.0187205573707,291.77038003857996,20.370363736652266,17.67538203517182,"Massa, egestas sapien netus ultrices, cubilia sit eget sed. Elit eu t"
aapl,2020-05-08,866.8832934426872,1210.8794527880345,306.37280803814576,292.1321199229323,19.389289274290174,18.3917084045497,Tempor turpis magnis sollicitudin ac purus sed class odio fus
aapl,2020-06-10,866.8832934426872,1005.910422498102,306.9800130456426,352.4453089194874,37.15834033085964,-18.349646875892073,Erat aenean amet platea nisi sed etiam felis sed la
AAPL,2020-07-17,866.8832934426872,967.5189297362818,282.12281577438114,336.81271149377505,33.98677054170832,-18.811073715201697,Dis habitasse tristique sed blandit in ultricies.
AAPL,2020-04-22,866.8832934426872,1241.3258493937626,296.302460635099,275.5904293144491,18.505834986545118,18.692130998830915,"Ipsum, ligula augue nulla senectus, in fermentum in. Non eu hab"
aapl,2020-08-19,866.8832934426872,1402.448445544474,342.86512738008577,282.27226225150036,19.49302111434333,17.05578157152306,"Ut ut mattis mi tempus tempor dapibus mauris. Felis ut, pharetra ante e"
aapl,2020-05-29,866.8832934426872,1502.3619208693449,363.16635669619365,279.0791301737714,17.424034157999383,16.705268962670363,"Id quam tempor ultrices eget, nunc nam est. Pellentesque consectetur felis s"
AAPL,2020-05-25,866.8832934426872,1272.4135620439058,317.38672653082153,287.9936689698885,19.10164060332099,-18.66659632343446,"Interdum, pharetra eros eget mattis commodo nullam per, elementu"
AAPL,2020-09-15,866.8832934426872,1005.0233954994421,265.1826541990721,304.6958019901439,22.70803307100008,19.732283998813323,"Leo ipsum porttitor, justo iaculis a fusce aliquam "
aapl,2020-01-15,866.8832934426872,982.4479931322885,307.4310295961551,361.4084205862275,40.16405084213027,-18.81322349112114,Sodales egestas pellentesque eros sapien ut odio a
aapl,2020-01-09,866.8832934426872,1279.206216862475,315.4652697737546,284.7129556083427,19.291627982035262,18.56823551513271,Massa dapibus vulputate habitant rhoncus inceptos ut. Et ac mauri
AAPL,2020-05-07,866.8832934426872,1020.8997540582218,304.36867730513586,344.3209596962735,33.97091417039621,-18.884813336139207,Curae viverra porta auctor ante tempus rhoncus leo. 
AAPL,2020-05-01,866.8832934426872,710.091180321125,228.93287969923242,372.55012604276516,45.16614862921811,-20.316723753450756,Rutrum sem id nec malesuada conubia 
aapl,2020-10-06,866.8832934426872,1091.36102770967,318.9868163866386,337.50898994307386,31.33286846440053,18.003191094660302,Vestibulum posuere senectus lorem. Erat ac amet praesen
AAPL,2020-11-12,866.8832934426872,898.8770800682049,245.68930182366051,315.63988817205603,24.148995221399083,20.07156908826173,Mattis laoreet vitae ornare amet urna rhoncus
AAPL,2020-08-18,866.8832934426872,1088.97089826866,301.6054791850658,319.8587088505602,29.61545657621353,-18.745669202143567,"Euismod, nibh nulla nullam cras maecenas lorem turpis i"
AAPL,2020-12-15,866.8832934426872,866.3063212543069,273.9515399396843,365.27523487592987,44.11530615596008,-19.563879236434516,"Varius tempor id, viverra, auctor eu. Amet n"
AAPL,2020-12-09,866.8832934426872,1063.2849724582557,308.58098042568525,335.10474506324795,29.97442941851584,18.26721883272145,"Risus lectus in pulvinar nullam vestibulum vulputate, "
AAPL,2020-04-09,866.8832934426872,945.8601134285248,278.323150920987,339.8635182552508,31.325027547162485,19.337540885625433,Turpis faucibus in. Fames nec sodales lorem etia
aapl,2020-07-31,866.8832934426872,914.9818260396089,282.0727382133232,356.0779219316648,37.00779539416906,19.079017330988883,"Ac duis curae, imperdiet sociis augue dapibus "
aapl,2020-11-27,866.8832934426872,1343.0379961048693,322.04687051979874,276.8530535031378,15.938527003823838,17.813982605724437,"Natoque ut turpis erat nostra, metus congue. Pellentesque donec aliq"
aapl,2020-02-20,866.8832934426872,1181.2850722783908,291.5093275086138,284.9529584006973,19.033481778065138,-18.55537828865976,Potenti egestas condimentum dictum porttitor augue ornare ef
AAPL,2020-03-24,866.8832934426872,1225.3394096470593,298.7815851903788,281.5656734753797,17.973075104220566,-18.75731192217698,Sed egestas in ex eu non est facilisi. Gravida maximus. Etiam 
AAPL,2020-07-21,866.8832934426872,1118.8489488010832,318.4556108003882,328.63451952544347,29.784013656408998,-18.390613476723193,"Enim, mattis tristique facilisi in donec metus. Phasellus"
